Match ID,Event,Date,Player,Team,Map,Rounds,Kills,Deaths,FK,FD,FK%K,FD%D,Rating
59969,ELEAGUE Major 2018,2018-01-20 22:45:00,Zeus,Natus Vincere,Inferno,17,12,9,2,1,16.666666666666664,11.11111111111111,1.43
59969,ELEAGUE Major 2018,2018-01-20 22:45:00,Edward,Natus Vincere,Inferno,17,9,6,2,1,22.22222222222222,16.666666666666664,1.29
59968,ELEAGUE Major 2018,2018-01-20 21:40:00,byali,Virtus.pro,Inferno,22,14,20,2,2,14.285714285714285,10.0,0.88
59968,ELEAGUE Major 2018,2018-01-20 21:40:00,TaZ,Virtus.pro,Inferno,22,14,20,3,2,21.428571428571427,10.0,0.77
59968,ELEAGUE Major 2018,2018-01-20 21:40:00,Snax,Virtus.pro,Inferno,22,11,18,2,5,18.181818181818183,27.77777777777778,0.67
59968,ELEAGUE Major 2018,2018-01-20 21:40:00,NEO,Virtus.pro,Inferno,22,9,20,2,1,22.22222222222222,5.0,0.57
59968,ELEAGUE Major 2018,2018-01-20 21:40:00,pashaBiceps,Virtus.pro,Inferno,22,6,19,1,2,16.666666666666664,10.526315789473683,0.33
59968,ELEAGUE Major 2018,2018-01-20 21:40:00,KRIMZ,fnatic,Inferno,22,28,10,6,1,21.428571428571427,10.0,2.07
59968,ELEAGUE Major 2018,2018-01-20 21:40:00,flusha,fnatic,Inferno,22,27,8,2,1,7.4074074074074066,12.5,1.94
59968,ELEAGUE Major 2018,2018-01-20 21:40:00,Golden,fnatic,Inferno,22,13,10,0,3,0.0,30.0,1.25
59968,ELEAGUE Major 2018,2018-01-20 21:40:00,Lekr0,fnatic,Inferno,22,15,13,2,2,13.333333333333334,15.384615384615385,1.19
59968,ELEAGUE Major 2018,2018-01-20 21:40:00,JW,fnatic,Inferno,22,14,13,2,3,14.285714285714285,23.076923076923077,1.09
59967,ELEAGUE Major 2018,2018-01-20 20:15:00,coldzera,SK,Mirage,28,32,14,2,1,6.25,7.142857142857142,1.64
59967,ELEAGUE Major 2018,2018-01-20 20:15:00,fer,SK,Mirage,28,22,18,4,3,18.181818181818183,16.666666666666664,1.33
59967,ELEAGUE Major 2018,2018-01-20 20:15:00,TACO,SK,Mirage,28,20,17,1,5,5.0,29.411764705882355,1.16
59967,ELEAGUE Major 2018,2018-01-20 20:15:00,felps,SK,Mirage,28,16,22,2,3,12.5,13.636363636363635,0.89
59967,ELEAGUE Major 2018,2018-01-20 20:15:00,FalleN,SK,Mirage,28,12,19,4,3,33.33333333333333,15.789473684210526,0.68
59967,ELEAGUE Major 2018,2018-01-20 20:15:00,ropz,mousesports,Mirage,28,23,17,2,1,8.695652173913043,5.88235294117647,1.24
59967,ELEAGUE Major 2018,2018-01-20 20:15:00,oskar,mousesports,Mirage,28,20,21,4,1,20.0,4.761904761904762,1.04
59967,ELEAGUE Major 2018,2018-01-20 20:15:00,suNny,mousesports,Mirage,28,20,21,2,3,10.0,14.285714285714285,0.97
59967,ELEAGUE Major 2018,2018-01-20 20:15:00,STYKO,mousesports,Mirage,28,13,22,3,4,23.076923076923077,18.181818181818183,0.77
59967,ELEAGUE Major 2018,2018-01-20 20:15:00,chrisJ,mousesports,Mirage,28,14,21,4,4,28.57142857142857,19.047619047619047,0.74
59966,ELEAGUE Major 2018,2018-01-20 19:10:00,NBK-,G2,Inferno,24,22,12,6,0,27.27272727272727,0.0,1.6
59966,ELEAGUE Major 2018,2018-01-20 19:10:00,kennyS,G2,Inferno,24,24,12,4,2,16.666666666666664,16.666666666666664,1.5
59966,ELEAGUE Major 2018,2018-01-20 19:10:00,shox,G2,Inferno,24,21,15,3,1,14.285714285714285,6.666666666666667,1.37
59966,ELEAGUE Major 2018,2018-01-20 19:10:00,bodyy,G2,Inferno,24,17,15,2,3,11.76470588235294,20.0,1.07
59966,ELEAGUE Major 2018,2018-01-20 19:10:00,apEX,G2,Inferno,24,14,13,1,2,7.142857142857142,15.384615384615385,1.05
59966,ELEAGUE Major 2018,2018-01-20 19:10:00,nitr0,Liquid,Inferno,24,18,18,3,3,16.666666666666664,16.666666666666664,1.1
59966,ELEAGUE Major 2018,2018-01-20 19:10:00,Twistzz,Liquid,Inferno,24,14,18,2,0,14.285714285714285,0.0,0.9
59966,ELEAGUE Major 2018,2018-01-20 19:10:00,EliGE,Liquid,Inferno,24,15,21,1,2,6.666666666666667,9.523809523809524,0.85
59966,ELEAGUE Major 2018,2018-01-20 19:10:00,zews,Liquid,Inferno,24,12,20,0,6,0.0,30.0,0.64
59966,ELEAGUE Major 2018,2018-01-20 19:10:00,jdm64,Liquid,Inferno,24,8,21,2,5,25.0,23.809523809523807,0.59
59965,ELEAGUE Major 2018,2018-01-20 18:20:00,GuardiaN,FaZe,Train,19,22,5,2,0,9.090909090909092,0.0,1.99
59965,ELEAGUE Major 2018,2018-01-20 18:20:00,olofmeister,FaZe,Train,19,19,11,6,1,31.57894736842105,9.090909090909092,1.63
59965,ELEAGUE Major 2018,2018-01-20 18:20:00,NiKo,FaZe,Train,19,19,7,2,0,10.526315789473683,0.0,1.57
59965,ELEAGUE Major 2018,2018-01-20 18:20:00,rain,FaZe,Train,19,16,11,4,2,25.0,18.181818181818183,1.47
59965,ELEAGUE Major 2018,2018-01-20 18:20:00,karrigan,FaZe,Train,19,13,7,2,0,15.384615384615385,0.0,1.31
59965,ELEAGUE Major 2018,2018-01-20 18:20:00,hutji,Vega Squadron,Train,19,10,18,2,2,20.0,11.11111111111111,0.73
59965,ELEAGUE Major 2018,2018-01-20 18:20:00,chopper,Vega Squadron,Train,19,12,17,0,3,0.0,17.647058823529413,0.73
59965,ELEAGUE Major 2018,2018-01-20 18:20:00,mir,Vega Squadron,Train,19,11,18,1,2,9.090909090909092,11.11111111111111,0.64
59965,ELEAGUE Major 2018,2018-01-20 18:20:00,jR,Vega Squadron,Train,19,5,18,0,4,0.0,22.22222222222222,0.25
59965,ELEAGUE Major 2018,2018-01-20 18:20:00,keshandr,Vega Squadron,Train,19,3,19,0,5,0.0,26.31578947368421,0.17
59964,ELEAGUE Major 2018,2018-01-20 16:50:00,MAJ3R,Space Soldiers,Cobblestone,29,23,18,4,3,17.391304347826086,16.666666666666664,1.38
59964,ELEAGUE Major 2018,2018-01-20 16:50:00,paz,Space Soldiers,Cobblestone,29,23,17,4,3,17.391304347826086,17.647058823529413,1.25
59964,ELEAGUE Major 2018,2018-01-20 16:50:00,XANTARES,Space Soldiers,Cobblestone,29,20,24,6,2,30.0,8.333333333333332,1.06
59964,ELEAGUE Major 2018,2018-01-20 16:50:00,Calyx,Space Soldiers,Cobblestone,29,18,19,2,2,11.11111111111111,10.526315789473683,1.01
59964,ELEAGUE Major 2018,2018-01-20 16:50:00,ngiN,Space Soldiers,Cobblestone,29,17,20,1,2,5.88235294117647,10.0,0.89
59964,ELEAGUE Major 2018,2018-01-20 16:50:00,tarik,Cloud9,Cobblestone,29,24,23,5,5,20.833333333333336,21.73913043478261,1.27
59964,ELEAGUE Major 2018,2018-01-20 16:50:00,autimatic,Cloud9,Cobblestone,29,21,20,1,2,4.761904761904762,10.0,1.11
59964,ELEAGUE Major 2018,2018-01-20 16:50:00,Skadoodle,Cloud9,Cobblestone,29,18,18,3,1,16.666666666666664,5.555555555555555,1.1
59964,ELEAGUE Major 2018,2018-01-20 16:50:00,RUSH,Cloud9,Cobblestone,29,21,17,0,2,0.0,11.76470588235294,1.09
59964,ELEAGUE Major 2018,2018-01-20 16:50:00,Stewie2K,Cloud9,Cobblestone,29,12,24,2,7,16.666666666666664,29.166666666666668,0.67
59958,ELEAGUE Major 2018,2018-01-20 15:15:00,balblna,Quantum Bellator Fire,Inferno,35,29,22,8,3,27.586206896551722,13.636363636363635,1.39
59958,ELEAGUE Major 2018,2018-01-20 15:15:00,waterfaLLZ,Quantum Bellator Fire,Inferno,35,29,21,5,2,17.24137931034483,9.523809523809524,1.35
59958,ELEAGUE Major 2018,2018-01-20 15:15:00,jmqa,Quantum Bellator Fire,Inferno,35,22,24,6,3,27.27272727272727,12.5,1.0
59958,ELEAGUE Major 2018,2018-01-20 15:15:00,Boombl4,Quantum Bellator Fire,Inferno,35,23,23,1,3,4.3478260869565215,13.043478260869565,0.93
59958,ELEAGUE Major 2018,2018-01-20 15:15:00,Kvik,Quantum Bellator Fire,Inferno,35,14,23,1,3,7.142857142857142,13.043478260869565,0.71
59958,ELEAGUE Major 2018,2018-01-20 15:15:00,Dosia,Gambit,Inferno,35,31,21,7,1,22.58064516129032,4.761904761904762,1.38
59958,ELEAGUE Major 2018,2018-01-20 15:15:00,AdreN,Gambit,Inferno,35,30,24,2,8,6.666666666666667,33.33333333333333,1.15
59958,ELEAGUE Major 2018,2018-01-20 15:15:00,fitch,Gambit,Inferno,35,16,24,1,4,6.25,16.666666666666664,0.88
59958,ELEAGUE Major 2018,2018-01-20 15:15:00,mou,Gambit,Inferno,35,18,24,3,3,16.666666666666664,12.5,0.79
59958,ELEAGUE Major 2018,2018-01-20 15:15:00,Hobbit,Gambit,Inferno,35,18,24,1,5,5.555555555555555,20.833333333333336,0.79
59936,ELEAGUE Major 2018,2018-01-19 23:20:00,FalleN,SK,Mirage,29,28,18,8,1,28.57142857142857,5.555555555555555,1.42
59936,ELEAGUE Major 2018,2018-01-19 23:20:00,felps,SK,Mirage,29,23,18,5,2,21.73913043478261,11.11111111111111,1.19
59936,ELEAGUE Major 2018,2018-01-19 23:20:00,fer,SK,Mirage,29,20,20,2,3,10.0,15.0,1.07
59936,ELEAGUE Major 2018,2018-01-19 23:20:00,TACO,SK,Mirage,29,16,19,3,3,18.75,15.789473684210526,0.95
59936,ELEAGUE Major 2018,2018-01-19 23:20:00,coldzera,SK,Mirage,29,16,20,1,1,6.25,5.0,0.94
59936,ELEAGUE Major 2018,2018-01-19 23:20:00,Calyx,Space Soldiers,Mirage,29,25,19,1,3,4.0,15.789473684210526,1.24
59936,ELEAGUE Major 2018,2018-01-19 23:20:00,XANTARES,Space Soldiers,Mirage,29,23,22,3,5,13.043478260869565,22.727272727272727,1.05
59936,ELEAGUE Major 2018,2018-01-19 23:20:00,MAJ3R,Space Soldiers,Mirage,29,19,24,4,3,21.052631578947366,12.5,0.98
59936,ELEAGUE Major 2018,2018-01-19 23:20:00,ngiN,Space Soldiers,Mirage,29,15,19,2,4,13.333333333333334,21.052631578947366,0.75
59936,ELEAGUE Major 2018,2018-01-19 23:20:00,paz,Space Soldiers,Mirage,29,13,20,0,4,0.0,20.0,0.72
59935,ELEAGUE Major 2018,2018-01-19 22:15:00,AdreN,Gambit,Nuke,21,27,12,4,0,14.814814814814813,0.0,2.1
59935,ELEAGUE Major 2018,2018-01-19 22:15:00,Dosia,Gambit,Nuke,21,25,11,4,0,16.0,0.0,1.92
59935,ELEAGUE Major 2018,2018-01-19 22:15:00,Hobbit,Gambit,Nuke,21,17,12,2,2,11.76470588235294,16.666666666666664,1.3
59935,ELEAGUE Major 2018,2018-01-19 22:15:00,mou,Gambit,Nuke,21,15,10,3,0,20.0,0.0,1.19
59935,ELEAGUE Major 2018,2018-01-19 22:15:00,fitch,Gambit,Nuke,21,7,13,3,3,42.857142857142854,23.076923076923077,0.96
59935,ELEAGUE Major 2018,2018-01-19 22:15:00,s1mple,Natus Vincere,Nuke,21,19,18,1,2,5.263157894736842,11.11111111111111,1.12
59935,ELEAGUE Major 2018,2018-01-19 22:15:00,Edward,Natus Vincere,Nuke,21,16,17,1,0,6.25,0.0,0.96
59935,ELEAGUE Major 2018,2018-01-19 22:15:00,flamie,Natus Vincere,Nuke,21,11,20,1,3,9.090909090909092,15.0,0.59
59935,ELEAGUE Major 2018,2018-01-19 22:15:00,Zeus,Natus Vincere,Nuke,21,8,18,2,3,25.0,16.666666666666664,0.54
59935,ELEAGUE Major 2018,2018-01-19 22:15:00,electronic,Natus Vincere,Nuke,21,4,18,0,8,0.0,44.44444444444444,0.31
59934,ELEAGUE Major 2018,2018-01-19 21:15:00,tarik,Cloud9,Cache,24,26,17,3,0,11.538461538461538,0.0,1.55
59934,ELEAGUE Major 2018,2018-01-19 21:15:00,RUSH,Cloud9,Cache,24,14,19,4,2,28.57142857142857,10.526315789473683,0.88
59934,ELEAGUE Major 2018,2018-01-19 21:15:00,Stewie2K,Cloud9,Cache,24,13,18,2,5,15.384615384615385,27.77777777777778,0.86
59934,ELEAGUE Major 2018,2018-01-19 21:15:00,autimatic,Cloud9,Cache,24,13,19,0,4,0.0,21.052631578947366,0.76
59934,ELEAGUE Major 2018,2018-01-19 21:15:00,Skadoodle,Cloud9,Cache,24,6,19,2,2,33.33333333333333,10.526315789473683,0.61
59934,ELEAGUE Major 2018,2018-01-19 21:15:00,NBK-,G2,Cache,24,27,13,2,3,7.4074074074074066,23.076923076923077,1.59
59934,ELEAGUE Major 2018,2018-01-19 21:15:00,apEX,G2,Cache,24,17,15,4,2,23.52941176470588,13.333333333333334,1.24
59934,ELEAGUE Major 2018,2018-01-19 21:15:00,kennyS,G2,Cache,24,17,13,2,0,11.76470588235294,0.0,1.18
59934,ELEAGUE Major 2018,2018-01-19 21:15:00,shox,G2,Cache,24,19,14,3,4,15.789473684210526,28.57142857142857,1.15
59934,ELEAGUE Major 2018,2018-01-19 21:15:00,bodyy,G2,Cache,24,12,17,2,2,16.666666666666664,11.76470588235294,0.91
59932,ELEAGUE Major 2018,2018-01-19 20:10:00,Kjaerbye,Astralis,Cache,18,10,16,2,3,20.0,18.75,0.7
59932,ELEAGUE Major 2018,2018-01-19 20:10:00,Xyp9x,Astralis,Cache,18,9,15,2,1,22.22222222222222,6.666666666666667,0.64
59932,ELEAGUE Major 2018,2018-01-19 20:10:00,dupreeh,Astralis,Cache,18,8,15,2,3,25.0,20.0,0.58
59932,ELEAGUE Major 2018,2018-01-19 20:10:00,device,Astralis,Cache,18,8,16,0,3,0.0,18.75,0.55
59932,ELEAGUE Major 2018,2018-01-19 20:10:00,gla1ve,Astralis,Cache,18,8,17,1,1,12.5,5.88235294117647,0.46
59932,ELEAGUE Major 2018,2018-01-19 20:10:00,oskar,mousesports,Cache,18,26,4,2,0,7.6923076923076925,0.0,2.46
59932,ELEAGUE Major 2018,2018-01-19 20:10:00,suNny,mousesports,Cache,18,19,11,3,2,15.789473684210526,18.181818181818183,1.62
59932,ELEAGUE Major 2018,2018-01-19 20:10:00,ropz,mousesports,Cache,18,14,7,2,1,14.285714285714285,14.285714285714285,1.5
59932,ELEAGUE Major 2018,2018-01-19 20:10:00,STYKO,mousesports,Cache,18,14,10,1,1,7.142857142857142,10.0,1.46
59932,ELEAGUE Major 2018,2018-01-19 20:10:00,chrisJ,mousesports,Cache,18,6,11,3,3,50.0,27.27272727272727,0.98
59929,ELEAGUE Major 2018,2018-01-19 19:00:00,JW,fnatic,Cache,24,22,17,4,2,18.181818181818183,11.76470588235294,1.29
59929,ELEAGUE Major 2018,2018-01-19 19:00:00,Lekr0,fnatic,Cache,24,14,17,1,3,7.142857142857142,17.647058823529413,0.8
59929,ELEAGUE Major 2018,2018-01-19 19:00:00,KRIMZ,fnatic,Cache,24,14,19,1,5,7.142857142857142,26.31578947368421,0.78
59929,ELEAGUE Major 2018,2018-01-19 19:00:00,Golden,fnatic,Cache,24,13,19,2,4,15.384615384615385,21.052631578947366,0.76
59929,ELEAGUE Major 2018,2018-01-19 19:00:00,flusha,fnatic,Cache,24,10,18,0,2,0.0,11.11111111111111,0.66
59929,ELEAGUE Major 2018,2018-01-19 19:00:00,olofmeister,FaZe,Cache,24,25,17,5,1,20.0,5.88235294117647,1.51
59929,ELEAGUE Major 2018,2018-01-19 19:00:00,NiKo,FaZe,Cache,24,19,15,4,0,21.052631578947366,0.0,1.39
59929,ELEAGUE Major 2018,2018-01-19 19:00:00,GuardiaN,FaZe,Cache,24,15,13,3,0,20.0,0.0,1.26
59929,ELEAGUE Major 2018,2018-01-19 19:00:00,rain,FaZe,Cache,24,17,14,2,4,11.76470588235294,28.57142857142857,1.24
59929,ELEAGUE Major 2018,2018-01-19 19:00:00,karrigan,FaZe,Cache,24,14,14,2,3,14.285714285714285,21.428571428571427,1.01
59927,ELEAGUE Major 2018,2018-01-19 18:00:00,tabseN,BIG,Inferno,21,14,19,5,4,35.714285714285715,21.052631578947366,0.93
59927,ELEAGUE Major 2018,2018-01-19 18:00:00,keev,BIG,Inferno,21,10,18,2,2,20.0,11.11111111111111,0.61
59927,ELEAGUE Major 2018,2018-01-19 18:00:00,LEGIJA,BIG,Inferno,21,9,18,0,2,0.0,11.11111111111111,0.58
59927,ELEAGUE Major 2018,2018-01-19 18:00:00,gob b,BIG,Inferno,21,5,18,0,2,0.0,11.11111111111111,0.41
59927,ELEAGUE Major 2018,2018-01-19 18:00:00,nex,BIG,Inferno,21,6,19,1,3,16.666666666666664,15.789473684210526,0.39
59927,ELEAGUE Major 2018,2018-01-19 18:00:00,Twistzz,Liquid,Inferno,21,22,7,4,0,18.181818181818183,0.0,1.96
59927,ELEAGUE Major 2018,2018-01-19 18:00:00,jdm64,Liquid,Inferno,21,22,7,5,1,22.727272727272727,14.285714285714285,1.74
59927,ELEAGUE Major 2018,2018-01-19 18:00:00,EliGE,Liquid,Inferno,21,22,10,2,3,9.090909090909092,30.0,1.59
59927,ELEAGUE Major 2018,2018-01-19 18:00:00,nitr0,Liquid,Inferno,21,12,9,1,3,8.333333333333332,33.33333333333333,1.23
59927,ELEAGUE Major 2018,2018-01-19 18:00:00,zews,Liquid,Inferno,21,14,11,1,1,7.142857142857142,9.090909090909092,1.16
59926,ELEAGUE Major 2018,2018-01-19 17:05:00,pashaBiceps,Virtus.pro,Cache,19,11,13,5,1,45.45454545454545,7.6923076923076925,1.07
59926,ELEAGUE Major 2018,2018-01-19 17:05:00,NEO,Virtus.pro,Cache,19,11,13,1,4,9.090909090909092,30.76923076923077,0.82
59926,ELEAGUE Major 2018,2018-01-19 17:05:00,Snax,Virtus.pro,Cache,19,12,13,0,2,0.0,15.384615384615385,0.81
59926,ELEAGUE Major 2018,2018-01-19 17:05:00,byali,Virtus.pro,Cache,19,8,17,0,1,0.0,5.88235294117647,0.56
59926,ELEAGUE Major 2018,2018-01-19 17:05:00,TaZ,Virtus.pro,Cache,19,7,16,0,5,0.0,31.25,0.46
59926,ELEAGUE Major 2018,2018-01-19 17:05:00,Kvik,Quantum Bellator Fire,Cache,19,21,11,4,4,19.047619047619047,36.36363636363637,1.91
59926,ELEAGUE Major 2018,2018-01-19 17:05:00,waterfaLLZ,Quantum Bellator Fire,Cache,19,15,8,3,0,20.0,0.0,1.47
59926,ELEAGUE Major 2018,2018-01-19 17:05:00,jmqa,Quantum Bellator Fire,Cache,19,15,9,3,1,20.0,11.11111111111111,1.42
59926,ELEAGUE Major 2018,2018-01-19 17:05:00,balblna,Quantum Bellator Fire,Cache,19,11,11,1,0,9.090909090909092,0.0,1.16
59926,ELEAGUE Major 2018,2018-01-19 17:05:00,Boombl4,Quantum Bellator Fire,Cache,19,10,11,2,1,20.0,9.090909090909092,1.0
59930,ELEAGUE Major 2018,2018-01-19 15:10:00,valde,North,Overpass,26,21,19,1,1,4.761904761904762,5.263157894736842,1.16
59930,ELEAGUE Major 2018,2018-01-19 15:10:00,k0nfig,North,Overpass,26,19,19,2,3,10.526315789473683,15.789473684210526,1.09
59930,ELEAGUE Major 2018,2018-01-19 15:10:00,MSL,North,Overpass,26,16,24,9,6,56.25,25.0,1.0
59930,ELEAGUE Major 2018,2018-01-19 15:10:00,aizy,North,Overpass,26,14,19,1,1,7.142857142857142,5.263157894736842,0.83
59930,ELEAGUE Major 2018,2018-01-19 15:10:00,cajunb,North,Overpass,26,11,17,0,2,0.0,11.76470588235294,0.7
59930,ELEAGUE Major 2018,2018-01-19 15:10:00,hutji,Vega Squadron,Overpass,26,29,14,2,2,6.896551724137931,14.285714285714285,1.59
59930,ELEAGUE Major 2018,2018-01-19 15:10:00,keshandr,Vega Squadron,Overpass,26,20,17,3,5,15.0,29.411764705882355,1.21
59930,ELEAGUE Major 2018,2018-01-19 15:10:00,mir,Vega Squadron,Overpass,26,17,15,0,1,0.0,6.666666666666667,1.11
59930,ELEAGUE Major 2018,2018-01-19 15:10:00,chopper,Vega Squadron,Overpass,26,16,18,5,2,31.25,11.11111111111111,1.05
59930,ELEAGUE Major 2018,2018-01-19 15:10:00,jR,Vega Squadron,Overpass,26,16,17,3,3,18.75,17.647058823529413,0.95
49967,PGL Major Krakow 2017,2017-07-23 15:15:00,Hobbit,Gambit,Inferno,26,26,14,3,2,11.538461538461538,14.285714285714285,1.65
49967,PGL Major Krakow 2017,2017-07-23 15:15:00,AdreN,Gambit,Inferno,26,24,18,5,1,20.833333333333336,5.555555555555555,1.51
49967,PGL Major Krakow 2017,2017-07-23 15:15:00,mou,Gambit,Inferno,26,20,16,2,2,10.0,12.5,1.18
49967,PGL Major Krakow 2017,2017-07-23 15:15:00,Zeus,Gambit,Inferno,26,17,15,3,3,17.647058823529413,20.0,1.04
49967,PGL Major Krakow 2017,2017-07-23 15:15:00,Dosia,Gambit,Inferno,26,12,16,2,3,16.666666666666664,18.75,0.88
49967,PGL Major Krakow 2017,2017-07-23 15:15:00,steel,Immortals,Inferno,26,20,19,2,1,10.0,5.263157894736842,1.11
49967,PGL Major Krakow 2017,2017-07-23 15:15:00,HEN1,Immortals,Inferno,26,14,17,4,3,28.57142857142857,17.647058823529413,1.05
49967,PGL Major Krakow 2017,2017-07-23 15:15:00,kNgV-,Immortals,Inferno,26,19,23,3,3,15.789473684210526,13.043478260869565,1.0
49967,PGL Major Krakow 2017,2017-07-23 15:15:00,LUCAS1,Immortals,Inferno,26,16,20,1,3,6.25,15.0,0.79
49967,PGL Major Krakow 2017,2017-07-23 15:15:00,boltz,Immortals,Inferno,26,10,20,1,5,10.0,25.0,0.61
49966,PGL Major Krakow 2017,2017-07-23 15:15:00,mou,Gambit,Train,27,28,14,3,1,10.714285714285714,7.142857142857142,1.55
49966,PGL Major Krakow 2017,2017-07-23 15:15:00,AdreN,Gambit,Train,27,22,19,5,2,22.727272727272727,10.526315789473683,1.35
49966,PGL Major Krakow 2017,2017-07-23 15:15:00,Hobbit,Gambit,Train,27,19,19,5,3,26.31578947368421,15.789473684210526,1.16
49966,PGL Major Krakow 2017,2017-07-23 15:15:00,Dosia,Gambit,Train,27,17,17,2,1,11.76470588235294,5.88235294117647,1.07
49966,PGL Major Krakow 2017,2017-07-23 15:15:00,Zeus,Gambit,Train,27,16,15,3,2,18.75,13.333333333333334,1.03
49966,PGL Major Krakow 2017,2017-07-23 15:15:00,kNgV-,Immortals,Train,27,20,23,4,2,20.0,8.695652173913043,1.01
49966,PGL Major Krakow 2017,2017-07-23 15:15:00,HEN1,Immortals,Train,27,17,18,3,3,17.647058823529413,16.666666666666664,1.0
49966,PGL Major Krakow 2017,2017-07-23 15:15:00,boltz,Immortals,Train,27,20,20,1,3,5.0,15.0,0.88
49966,PGL Major Krakow 2017,2017-07-23 15:15:00,steel,Immortals,Train,27,16,22,1,7,6.25,31.818181818181817,0.76
49966,PGL Major Krakow 2017,2017-07-23 15:15:00,LUCAS1,Immortals,Train,27,11,19,0,3,0.0,15.789473684210526,0.75
49962,PGL Major Krakow 2017,2017-07-23 15:15:00,Dosia,Gambit,Cobblestone,20,14,16,2,3,14.285714285714285,18.75,0.89
49962,PGL Major Krakow 2017,2017-07-23 15:15:00,mou,Gambit,Cobblestone,20,14,18,2,5,14.285714285714285,27.77777777777778,0.75
49962,PGL Major Krakow 2017,2017-07-23 15:15:00,Zeus,Gambit,Cobblestone,20,7,15,0,1,0.0,6.666666666666667,0.55
49962,PGL Major Krakow 2017,2017-07-23 15:15:00,Hobbit,Gambit,Cobblestone,20,7,18,2,2,28.57142857142857,11.11111111111111,0.44
49962,PGL Major Krakow 2017,2017-07-23 15:15:00,AdreN,Gambit,Cobblestone,20,5,18,0,3,0.0,16.666666666666664,0.35
49962,PGL Major Krakow 2017,2017-07-23 15:15:00,HEN1,Immortals,Cobblestone,20,22,4,5,0,22.727272727272727,0.0,2.06
49962,PGL Major Krakow 2017,2017-07-23 15:15:00,boltz,Immortals,Cobblestone,20,15,11,4,0,26.666666666666668,0.0,1.62
49962,PGL Major Krakow 2017,2017-07-23 15:15:00,LUCAS1,Immortals,Cobblestone,20,17,11,4,1,23.52941176470588,9.090909090909092,1.53
49962,PGL Major Krakow 2017,2017-07-23 15:15:00,steel,Immortals,Cobblestone,20,16,9,0,1,0.0,11.11111111111111,1.41
49962,PGL Major Krakow 2017,2017-07-23 15:15:00,kNgV-,Immortals,Cobblestone,20,15,12,1,4,6.666666666666667,33.33333333333333,1.4
49956,PGL Major Krakow 2017,2017-07-22 17:50:00,boltz,Immortals,Mirage,27,23,18,4,3,17.391304347826086,16.666666666666664,1.29
49956,PGL Major Krakow 2017,2017-07-22 17:50:00,HEN1,Immortals,Mirage,27,19,16,3,2,15.789473684210526,12.5,1.15
49956,PGL Major Krakow 2017,2017-07-22 17:50:00,kNgV-,Immortals,Mirage,27,20,16,4,4,20.0,25.0,1.14
49956,PGL Major Krakow 2017,2017-07-22 17:50:00,LUCAS1,Immortals,Mirage,27,17,17,1,3,5.88235294117647,17.647058823529413,1.02
49956,PGL Major Krakow 2017,2017-07-22 17:50:00,steel,Immortals,Mirage,27,15,19,1,2,6.666666666666667,10.526315789473683,0.83
49956,PGL Major Krakow 2017,2017-07-22 17:50:00,TaZ,Virtus.pro,Mirage,27,17,19,4,0,23.52941176470588,0.0,1.13
49956,PGL Major Krakow 2017,2017-07-22 17:50:00,pashaBiceps,Virtus.pro,Mirage,27,21,17,2,6,9.523809523809524,35.294117647058826,1.12
49956,PGL Major Krakow 2017,2017-07-22 17:50:00,Snax,Virtus.pro,Mirage,27,20,23,5,2,25.0,8.695652173913043,0.97
49956,PGL Major Krakow 2017,2017-07-22 17:50:00,NEO,Virtus.pro,Mirage,27,13,17,1,3,7.6923076923076925,17.647058823529413,0.96
49956,PGL Major Krakow 2017,2017-07-22 17:50:00,byali,Virtus.pro,Mirage,27,15,18,2,2,13.333333333333334,11.11111111111111,0.86
49955,PGL Major Krakow 2017,2017-07-22 17:50:00,LUCAS1,Immortals,Inferno,21,25,8,4,1,16.0,12.5,1.94
49955,PGL Major Krakow 2017,2017-07-22 17:50:00,HEN1,Immortals,Inferno,21,15,9,3,3,20.0,33.33333333333333,1.36
49955,PGL Major Krakow 2017,2017-07-22 17:50:00,kNgV-,Immortals,Inferno,21,16,15,5,3,31.25,20.0,1.17
49955,PGL Major Krakow 2017,2017-07-22 17:50:00,steel,Immortals,Inferno,21,14,11,0,1,0.0,9.090909090909092,1.16
49955,PGL Major Krakow 2017,2017-07-22 17:50:00,boltz,Immortals,Inferno,21,12,12,0,1,0.0,8.333333333333332,1.04
49955,PGL Major Krakow 2017,2017-07-22 17:50:00,TaZ,Virtus.pro,Inferno,21,17,14,3,0,17.647058823529413,0.0,1.13
49955,PGL Major Krakow 2017,2017-07-22 17:50:00,Snax,Virtus.pro,Inferno,21,10,15,2,2,20.0,13.333333333333334,0.71
49955,PGL Major Krakow 2017,2017-07-22 17:50:00,NEO,Virtus.pro,Inferno,21,11,18,2,5,18.181818181818183,27.77777777777778,0.68
49955,PGL Major Krakow 2017,2017-07-22 17:50:00,pashaBiceps,Virtus.pro,Inferno,21,10,18,2,4,20.0,22.22222222222222,0.61
49955,PGL Major Krakow 2017,2017-07-22 17:50:00,byali,Virtus.pro,Inferno,21,7,17,0,1,0.0,5.88235294117647,0.51
49954,PGL Major Krakow 2017,2017-07-22 13:30:00,Zeus,Gambit,Train,28,24,14,3,2,12.5,14.285714285714285,1.42
49954,PGL Major Krakow 2017,2017-07-22 13:30:00,AdreN,Gambit,Train,28,22,17,6,4,27.27272727272727,23.52941176470588,1.29
